#{"t_start": 1727147808.9320037, "env_id": "navi_Env-v0"}
r,l,t
-21.0,66,473.16442
-53.0,98,477.23139
-30.0,70,477.98012
10.0,35,478.41019
32.0,18,478.616395
22.0,28,479.039447
7.0,28,479.317775
26.0,24,479.607442
10.0,40,482.8759
-23.0,73,483.656591
3.0,42,484.081755
-22.0,67,484.859548
-28.0,73,488.802526
14.0,36,489.211391
16.0,19,489.386236
7.0,38,489.790621
-72.0,97,490.726439
37.0,13,490.859676
31.0,19,491.044469
-14.0,54,495.027593
29.0,21,495.203305
-31.0,81,495.979464
3.0,42,496.351896
-37.0,82,497.118561
-48.0,58,501.116575
-10.0,60,501.667805
13.0,37,502.031224
14.0,21,502.312375
-34.0,49,502.791524
7.0,33,505.623028
-7.0,47,506.047464
-7.0,47,506.482633
16.0,29,506.763487
6.0,29,507.029235
10.0,40,507.377351
25.0,25,507.647647
23.0,27,507.931256
-3.0,38,510.348863
-19.0,59,510.924412
26.0,24,511.164589
24.0,26,511.463392
27.0,23,511.721317
30.0,15,511.897712
38.0,12,512.043304
19.0,31,512.385364
-39.0,79,515.927931
-65.0,80,516.693514
7.0,43,517.114367
12.0,38,517.486706
-5.0,45,517.911539
-22.0,37,521.394351
8.0,42,521.861337
-32.0,82,522.625966
-1.0,46,523.095381
21.0,29,523.34534
34.0,16,523.490419
13.0,37,526.902353
-6.0,56,527.460327
-5.0,50,527.931616
-13.0,43,528.400147
19.0,31,528.7432
28.0,22,528.972422
25.0,25,529.357796
9.0,41,532.57927
-11.0,61,533.264659
21.0,24,533.545933
14.0,36,533.913345
-9.0,44,534.39571
31.0,19,534.615691
20.0,25,534.864498
1.0,49,537.985426
34.0,16,538.139454
21.0,29,538.460326
5.0,35,538.828293
12.0,28,539.13467
-14.0,59,539.819303
11.0,39,540.212777
-66.0,76,543.595279
28.0,22,543.83535
8.0,42,544.294404
-20.0,65,544.988498
13.0,37,545.377339
5.0,45,548.685784
34.0,16,548.849042
-17.0,57,549.406389
-4.0,49,549.868197
-3.0,53,550.360535
24.0,26,550.643136
22.0,28,550.939507
-50.0,75,554.314574
19.0,31,554.653614
-8.0,38,555.03554
17.0,33,555.3981
33.0,17,555.550738
35.0,15,555.699661
10.0,40,556.11437
19.0,31,559.241831
-3.0,53,559.929554
29.0,21,560.161349
-27.0,52,560.716219
25.0,25,561.010546
34.0,16,561.181403
-39.0,44,561.658777
-21.0,51,564.684137
11.0,39,565.105528
11.0,39,565.566805
30.0,20,565.798351
20.0,30,566.109708
19.0,31,566.462659
-10.0,45,567.025338
34.0,16,567.200984
23.0,22,569.582361
4.0,46,570.129516
20.0,30,570.461647
-11.0,61,571.120944
15.0,35,571.525309
23.0,27,571.881845
-1.0,46,572.498483
9.0,26,575.601164
6.0,44,576.077651
14.0,36,576.479047
22.0,28,576.792835
-9.0,59,577.483239
6.0,44,577.915417
10.0,40,580.707774
-16.0,51,581.229509
33.0,17,581.383948
-3.0,48,581.815703
-9.0,54,582.325157
37.0,13,582.448273
-51.0,91,585.77258
3.0,42,586.168368
39.0,11,586.280302
33.0,17,586.443974
-68.0,73,587.239397
22.0,28,587.540571
20.0,30,587.918795
24.0,26,591.077454
10.0,40,591.547167
17.0,33,591.898065
11.0,39,592.329685
2.0,43,592.759598
27.0,23,593.034293
26.0,24,593.259555
-10.0,50,595.944306
2.0,38,596.3094
15.0,35,596.615259
-18.0,63,597.240409
27.0,23,597.46149
17.0,28,597.761066
5.0,35,598.214778
31.0,19,598.39843
-7.0,52,601.502063
16.0,34,601.829773
36.0,14,601.966486
15.0,15,602.112315
7.0,43,602.540958
33.0,17,602.768304
14.0,36,603.130078
28.0,22,603.343987
19.0,21,603.557582
-20.0,70,606.315443
-9.0,39,606.740312
7.0,43,607.229204
3.0,37,607.714332
13.0,37,608.112151
-3.0,48,611.269435
28.0,17,611.454975
34.0,16,611.630354
-105.0,100,612.761193
22.0,18,612.996294
-2.0,52,613.546127
15.0,35,613.932062
26.0,19,618.139215
28.0,22,618.366963
25.0,20,618.554972
-82.0,82,619.351146
0.0,50,619.832798
6.0,29,620.116413
35.0,15,620.26421
-40.0,85,624.101804
23.0,27,624.360616
29.0,21,624.56414
16.0,34,624.885126
21.0,29,625.193712
15.0,35,625.563272
18.0,32,625.866253
17.0,33,628.467554
31.0,19,628.664742
27.0,23,628.907119
21.0,24,629.132299
-4.0,44,629.571275
13.0,37,629.976264
15.0,30,630.301963
17.0,33,630.664725
-10.0,60,633.527976
9.0,26,633.815281
-19.0,49,634.352128
26.0,24,634.609331
5.0,45,635.114566
29.0,21,635.342991
32.0,18,635.523671
27.0,23,635.779363
20.0,30,636.110417
7.0,43,638.792098
16.0,29,639.065208
-2.0,37,639.431259
27.0,23,639.650095
27.0,23,639.843134
-13.0,53,640.323636
36.0,14,640.44204
33.0,17,640.600511
1.0,39,643.246157
5.0,35,643.597287
-12.0,62,644.230304
12.0,38,644.636404
-8.0,53,645.161
37.0,13,645.280265
-6.0,56,648.346472
6.0,44,648.80447
21.0,29,649.066192
33.0,17,649.245842
31.0,19,649.442434
-5.0,55,649.980322
-37.0,42,650.410559
-14.0,64,653.429298
1.0,29,653.70871
37.0,13,653.840613
1.0,49,654.324938
15.0,30,654.713542
25.0,25,654.963079
-5.0,30,655.249624
13.0,37,655.604402
32.0,18,657.91038
28.0,22,658.110379
34.0,16,658.263073
-27.0,57,658.849293
29.0,21,659.041113
25.0,15,659.178542
-14.0,64,659.862104
37.0,13,659.992105
17.0,33,660.318997
35.0,15,663.264447
-28.0,63,663.916247
-11.0,31,664.179484
12.0,38,664.540801
18.0,22,664.73712
-37.0,67,665.449168
-21.0,41,668.679465
21.0,29,668.950377
37.0,13,669.08475
28.0,17,669.22156
5.0,35,669.530579
34.0,16,669.682917
-4.0,39,670.064574
-25.0,40,670.445657
36.0,14,670.576106
24.0,26,670.87185
27.0,23,673.051791
26.0,24,673.283619
7.0,43,673.743332
35.0,15,673.909078
22.0,23,674.134713
23.0,27,674.386074
14.0,36,674.728128
8.0,42,675.122545
43.0,7,675.188617
-19.0,44,677.520045
27.0,18,677.698277
25.0,25,677.952627
34.0,16,678.119845
30.0,20,678.312376
36.0,14,678.565056
11.0,39,678.966841
27.0,23,679.196381
31.0,19,679.376405
13.0,37,679.751329
39.0,11,679.851526
23.0,27,682.001451
38.0,12,682.120463
26.0,24,682.349088
1.0,39,682.723718
18.0,27,682.991834
31.0,19,683.185222
10.0,40,683.586233
2.0,43,684.000471
37.0,13,684.141839
33.0,17,684.313458
19.0,31,686.628086
8.0,27,686.946991
-26.0,46,687.458465
29.0,21,687.671551
25.0,25,687.930521
-1.0,41,688.400988
15.0,35,688.830959
13.0,37,689.289247
6.0,39,691.882774
16.0,34,692.244796
10.0,40,692.632131
-58.0,63,693.242038
32.0,18,693.464677
36.0,14,693.610322
-8.0,58,696.760674
-36.0,61,697.336529
15.0,20,697.529763
